round,share_conform_topK,share_diff_topK,payoff_conform_mean,payoff_diff_mean,payoff_mid_mean,payoff_conform_cum_mean,payoff_diff_cum_mean,payoff_mid_cum_mean,n_selected,n_selected_norm,n_selected_comp
0,0.2,0.8,0.024390243902439025,0.07317073170731707,0.03361344537815126,0.024390243902439025,0.07317073170731707,0.03361344537815126,8,0,0
1,0.2,0.8,0.024390243902439025,0.07317073170731707,0.03361344537815126,0.04878048780487805,0.14634146341463414,0.06722689075630252,8,0,0
2,0.2,0.8,0.024390243902439025,0.024390243902439025,0.05042016806722689,0.07317073170731707,0.17073170731707318,0.11764705882352941,8,0,0
3,0.2,0.8,0.04878048780487805,0.04878048780487805,0.03361344537815126,0.12195121951219512,0.21951219512195122,0.15126050420168066,8,0,0
4,0.2,0.8,0.04878048780487805,0.024390243902439025,0.04201680672268908,0.17073170731707318,0.24390243902439024,0.19327731092436976,8,0,0
5,0.1875,0.8125,0.0,0.04878048780487805,0.05042016806722689,0.17073170731707318,0.2926829268292683,0.24369747899159663,8,0,0
6,0.1625,0.8375,0.024390243902439025,0.024390243902439025,0.05042016806722689,0.1951219512195122,0.3170731707317073,0.29411764705882354,8,0,0
7,0.1875,0.8125,0.07317073170731707,0.04878048780487805,0.025210084033613446,0.2682926829268293,0.36585365853658536,0.31932773109243695,8,0,0
8,0.175,0.825,0.024390243902439025,0.07317073170731707,0.03361344537815126,0.2926829268292683,0.43902439024390244,0.35294117647058826,8,0,0
9,0.175,0.825,0.04878048780487805,0.04878048780487805,0.03361344537815126,0.34146341463414637,0.4878048780487805,0.3865546218487395,8,0,0
10,0.1625,0.8375,0.024390243902439025,0.024390243902439025,0.05042016806722689,0.36585365853658536,0.5121951219512195,0.4369747899159664,8,0,0
11,0.1375,0.8625,0.0,0.04878048780487805,0.05042016806722689,0.36585365853658536,0.5609756097560976,0.48739495798319327,8,0,0
12,0.15,0.85,0.024390243902439025,0.024390243902439025,0.05042016806722689,0.3902439024390244,0.5853658536585366,0.5378151260504201,8,0,0
13,0.1625,0.8375,0.0975609756097561,0.04878048780487805,0.01680672268907563,0.4878048780487805,0.6341463414634146,0.5546218487394958,8,0,0
14,0.175,0.825,0.04878048780487805,0.04878048780487805,0.03361344537815126,0.5365853658536586,0.6829268292682927,0.5882352941176471,8,0,0
15,0.1625,0.8375,0.024390243902439025,0.04878048780487805,0.04201680672268908,0.5609756097560976,0.7317073170731707,0.6302521008403361,8,0,0
16,0.2,0.8,0.07317073170731707,0.024390243902439025,0.03361344537815126,0.6341463414634146,0.7560975609756098,0.6638655462184874,8,0,0
17,0.175,0.825,0.024390243902439025,0.04878048780487805,0.04201680672268908,0.6585365853658537,0.8048780487804879,0.7058823529411765,8,0,0
18,0.1875,0.8125,0.07317073170731707,0.04878048780487805,0.025210084033613446,0.7317073170731707,0.8536585365853658,0.7310924369747899,8,0,0
19,0.2,0.8,0.024390243902439025,0.12195121951219512,0.01680672268907563,0.7560975609756098,0.975609756097561,0.7478991596638656,8,0,0
20,0.2,0.8,0.024390243902439025,0.12195121951219512,0.01680672268907563,0.7560975609756098,0.975609756097561,0.7478991596638656,8,0,0
