round,n_clusters,modularity,clusters_all,clusters_visible,cross_cluster_citation_rate,n_clusters_citation,n_clusters_embedding_visible,intra_cluster_mean_dist,inter_cluster_centroid_dist,separation_ratio,modularity_citation,modularity_embedding_partition_on_citation,in_degree_top10_share,in_degree_top10_share_all,gini_in_degree,in_degree_top10_share_active,gini_in_degree_active,topk_turnover_rate,share_conform_topK,share_diff_topK,payoff_conform_mean,payoff_diff_mean,payoff_mid_mean,payoff_conform_cum_mean,payoff_diff_cum_mean,payoff_mid_cum_mean,n_selected,n_selected_norm,n_selected_comp,generated_count,prompt_unique_ratio,rgb_std_mean,center_deviation_proxy,share_imitation,share_differentiation,share_self_consistency,decoded_top_tags
0,200,0.5892857142857142,8,2,0.1875,200,2,0.32738870839522305,0.5056452425083554,1.5444797866942357,0.5892857142857142,0.19642857142857148,0.13333333333333333,1.0,0.9644654088050313,0.13333333333333333,0.05833333333333335,,0.25,0.75,0.14634146341463414,0.0,0.016666666666666666,0.14634146341463414,0.0,0.016666666666666666,8,8,0,2.0,1.0,29.24470368225513,0.136559775474641,1.0,0.0,0.0,low-key lighting|dramatic contrast|warm palette|figurative composition|renaissance-inspired texture
5,173,0.5690686784599375,8,4,0.4125,173,4,0.3618600577532913,0.5088894764214709,1.4063156889463087,0.5690686784599375,0.22970863683662845,0.16901408450704225,1.0,0.9256577199043317,0.16901408450704225,0.24949698189134795,0.1875,0.3125,0.6875,0.12195121951219512,0.0,0.02459016393442623,0.975609756097561,0.0,0.06557377049180328,8,8,0,,,,,,,,
10,155,0.5764413988657845,8,4,0.35802469135802467,155,4,0.3618600577532913,0.5088894764214709,1.4063156889463087,0.5764413988657845,0.26417769376181477,0.1792452830188679,1.0,0.923638305446778,0.1792452830188679,0.22911051212937994,0.08750000000000002,0.325,0.675,0.16666666666666666,0.0,0.00819672131147541,1.7857142857142858,0.0,0.10655737704918032,8,8,0,,,,,,,,
15,149,0.535328798185941,8,4,0.3950617283950617,149,4,0.3618600577532913,0.5088894764214709,1.4063156889463087,0.535328798185941,0.24517006802721086,0.17647058823529413,1.0,0.9263120342476612,0.17647058823529413,0.25610244097639057,0.0,0.3375,0.6625,0.16666666666666666,0.0,0.008064516129032258,2.7142857142857144,0.0,0.11290322580645161,8,8,0,,,,,,,,
20,146,0.512388681413387,8,4,0.4461538461538462,146,4,0.3618600577532913,0.5088894764214709,1.4063156889463087,0.512388681413387,0.2311117494972709,0.17647058823529413,1.0,0.928066037735849,0.17647058823529413,0.2738095238095237,0.07499999999999996,0.3375,0.6625,0.16666666666666666,0.0,0.007936507936507936,3.380952380952381,0.0,0.14285714285714285,8,8,0,2.0,1.0,31.751904067584668,0.16686312704797462,1.0,0.0,0.0,soft contrast|warm palette|figurative composition|renaissance-inspired texture|high-key lighting
