round,share_conform_topK,share_diff_topK,payoff_conform_mean,payoff_diff_mean,payoff_mid_mean,payoff_conform_cum_mean,payoff_diff_cum_mean,payoff_mid_cum_mean,n_selected,n_selected_norm,n_selected_comp
0,0.2,0.8,0.0,0.04878048780487805,0.04918032786885246,0.0,0.04878048780487805,0.04918032786885246,8,0,0
1,0.2125,0.7875,0.024390243902439025,0.07317073170731707,0.03278688524590164,0.024390243902439025,0.12195121951219512,0.08196721311475409,8,0,0
2,0.2125,0.7875,0.024390243902439025,0.07317073170731707,0.03278688524590164,0.024390243902439025,0.12195121951219512,0.08196721311475409,8,0,0
2,0.2,0.8,0.047619047619047616,0.023809523809523808,0.04032258064516129,0.07142857142857142,0.14285714285714285,0.12096774193548387,8,0,0
3,0.2125,0.7875,0.023809523809523808,0.023809523809523808,0.04838709677419355,0.09523809523809523,0.16666666666666666,0.1693548387096774,8,0,0
4,0.2125,0.7875,0.023809523809523808,0.023809523809523808,0.04838709677419355,0.09523809523809523,0.16666666666666666,0.1693548387096774,8,0,0
4,0.2375,0.7625,0.023255813953488372,0.046511627906976744,0.03968253968253968,0.13953488372093023,0.20930232558139536,0.1984126984126984,8,0,0
5,0.1875,0.8125,0.046511627906976744,0.046511627906976744,0.031746031746031744,0.18604651162790697,0.2558139534883721,0.23015873015873015,8,0,0
6,0.1875,0.8125,0.046511627906976744,0.046511627906976744,0.031746031746031744,0.18604651162790697,0.2558139534883721,0.23015873015873015,8,0,0
6,0.1875,0.8125,0.022727272727272728,0.045454545454545456,0.0390625,0.20454545454545456,0.25,0.28125,8,0,0
7,0.1625,0.8375,0.045454545454545456,0.0,0.046875,0.25,0.25,0.328125,8,0,0
8,0.1625,0.8375,0.045454545454545456,0.0,0.046875,0.25,0.25,0.328125,8,0,0
8,0.125,0.875,0.022727272727272728,0.0,0.05303030303030303,0.3181818181818182,0.2727272727272727,0.3484848484848485,8,0,0
9,0.1375,0.8625,0.022727272727272728,0.09090909090909091,0.022727272727272728,0.3409090909090909,0.36363636363636365,0.3712121212121212,8,0,0
10,0.1375,0.8625,0.022727272727272728,0.09090909090909091,0.022727272727272728,0.3409090909090909,0.36363636363636365,0.3712121212121212,8,0,0
10,0.15,0.85,0.044444444444444446,0.06666666666666667,0.022388059701492536,0.37777777777777777,0.4222222222222222,0.3880597014925373,8,0,0
11,0.1625,0.8375,0.022222222222222223,0.0,0.05223880597014925,0.4,0.4222222222222222,0.44029850746268656,8,0,0
12,0.1625,0.8375,0.022222222222222223,0.0,0.05223880597014925,0.4,0.4222222222222222,0.44029850746268656,8,0,0
12,0.1625,0.8375,0.021739130434782608,0.0,0.051470588235294115,0.41304347826086957,0.41304347826086957,0.4852941176470588,8,0,0
13,0.1625,0.8375,0.043478260869565216,0.043478260869565216,0.029411764705882353,0.45652173913043476,0.45652173913043476,0.5147058823529411,8,0,0
14,0.1625,0.8375,0.043478260869565216,0.043478260869565216,0.029411764705882353,0.45652173913043476,0.45652173913043476,0.5147058823529411,8,0,0
14,0.175,0.825,0.02127659574468085,0.0851063829787234,0.021739130434782608,0.5106382978723404,0.5319148936170213,0.5144927536231884,8,0,0
15,0.175,0.825,0.02127659574468085,0.0,0.050724637681159424,0.5319148936170213,0.5319148936170213,0.5652173913043478,8,0,0
16,0.175,0.825,0.02127659574468085,0.0,0.050724637681159424,0.5319148936170213,0.5319148936170213,0.5652173913043478,8,0,0
16,0.175,0.825,0.08333333333333333,0.020833333333333332,0.02142857142857143,0.6041666666666666,0.5416666666666666,0.5785714285714286,8,0,0
17,0.1875,0.8125,0.0,0.020833333333333332,0.05,0.6041666666666666,0.5625,0.6285714285714286,8,0,0
18,0.1875,0.8125,0.0,0.020833333333333332,0.05,0.6041666666666666,0.5625,0.6285714285714286,8,0,0
18,0.15,0.85,0.020833333333333332,0.041666666666666664,0.034722222222222224,0.5833333333333334,0.5625,0.6736111111111112,8,0,0
19,0.15,0.85,0.0,0.020833333333333332,0.04861111111111111,0.5833333333333334,0.5833333333333334,0.7222222222222222,8,0,0
20,0.15,0.85,0.0,0.020833333333333332,0.04861111111111111,0.5833333333333334,0.5833333333333334,0.7222222222222222,8,0,0
20,0.175,0.825,0.04081632653061224,0.04081632653061224,0.0273972602739726,0.6122448979591837,0.6122448979591837,0.7397260273972602,8,0,0
21,0.175,0.825,0.0,0.061224489795918366,0.03424657534246575,0.6122448979591837,0.673469387755102,0.773972602739726,8,0,0
22,0.175,0.825,0.0,0.061224489795918366,0.03424657534246575,0.6122448979591837,0.673469387755102,0.773972602739726,8,0,0
22,0.175,0.825,0.08,0.04,0.013513513513513514,0.7,0.7,0.7702702702702703,8,0,0
23,0.175,0.825,0.04,0.0,0.04054054054054054,0.74,0.7,0.8108108108108109,8,0,0
24,0.175,0.825,0.04,0.0,0.04054054054054054,0.74,0.7,0.8108108108108109,8,0,0
24,0.1875,0.8125,0.0196078431372549,0.0392156862745098,0.03333333333333333,0.7450980392156863,0.7843137254901961,0.8133333333333334,8,0,0
25,0.2,0.8,0.0196078431372549,0.0392156862745098,0.03333333333333333,0.7647058823529411,0.8235294117647058,0.8466666666666667,8,0,0
26,0.2,0.8,0.0196078431372549,0.0392156862745098,0.03333333333333333,0.7647058823529411,0.8235294117647058,0.8466666666666667,8,0,0
26,0.2125,0.7875,0.0,0.0,0.05263157894736842,0.7884615384615384,0.8076923076923077,0.875,8,0,0
27,0.2125,0.7875,0.038461538461538464,0.038461538461538464,0.02631578947368421,0.8269230769230769,0.8461538461538461,0.9013157894736842,8,0,0
