round,share_conform_topK,share_diff_topK,payoff_conform_mean,payoff_diff_mean,payoff_mid_mean,payoff_conform_cum_mean,payoff_diff_cum_mean,payoff_mid_cum_mean,n_selected,n_selected_norm,n_selected_comp
0,0.2125,0.7875,0.024390243902439025,0.07317073170731707,0.03361344537815126,0.024390243902439025,0.07317073170731707,0.03361344537815126,8,0,0
1,0.2375,0.7625,0.04878048780487805,0.04878048780487805,0.03361344537815126,0.07317073170731707,0.12195121951219512,0.06722689075630252,8,0,0
2,0.2375,0.7625,0.024390243902439025,0.0,0.058823529411764705,0.0975609756097561,0.12195121951219512,0.12605042016806722,8,0,0
3,0.2375,0.7625,0.04878048780487805,0.04878048780487805,0.03361344537815126,0.14634146341463414,0.17073170731707318,0.15966386554621848,8,0,0
4,0.225,0.775,0.024390243902439025,0.04878048780487805,0.04201680672268908,0.17073170731707318,0.21951219512195122,0.20168067226890757,8,0,0
5,0.2,0.8,0.024390243902439025,0.04878048780487805,0.04201680672268908,0.1951219512195122,0.2682926829268293,0.24369747899159663,8,0,0
6,0.2125,0.7875,0.07317073170731707,0.024390243902439025,0.03361344537815126,0.2682926829268293,0.2926829268292683,0.2773109243697479,8,0,0
7,0.2,0.8,0.07317073170731707,0.07317073170731707,0.01680672268907563,0.34146341463414637,0.36585365853658536,0.29411764705882354,8,0,0
8,0.175,0.825,0.04878048780487805,0.04878048780487805,0.03361344537815126,0.3902439024390244,0.4146341463414634,0.3277310924369748,8,0,0
9,0.1625,0.8375,0.04878048780487805,0.04878048780487805,0.03361344537815126,0.43902439024390244,0.4634146341463415,0.36134453781512604,8,0,0
10,0.2,0.8,0.07317073170731707,0.04878048780487805,0.025210084033613446,0.5121951219512195,0.5121951219512195,0.3865546218487395,8,0,0
11,0.175,0.825,0.04878048780487805,0.024390243902439025,0.04201680672268908,0.5609756097560976,0.5365853658536586,0.42857142857142855,8,0,0
12,0.175,0.825,0.04878048780487805,0.04878048780487805,0.03361344537815126,0.6097560975609756,0.5853658536585366,0.46218487394957986,8,0,0
13,0.175,0.825,0.07317073170731707,0.0,0.04201680672268908,0.6829268292682927,0.5853658536585366,0.5042016806722689,8,0,0
14,0.1625,0.8375,0.04878048780487805,0.0975609756097561,0.01680672268907563,0.7317073170731707,0.6829268292682927,0.5210084033613446,8,0,0
15,0.1625,0.8375,0.04878048780487805,0.0,0.05042016806722689,0.7804878048780488,0.6829268292682927,0.5714285714285714,8,0,0
16,0.1625,0.8375,0.024390243902439025,0.04878048780487805,0.04201680672268908,0.8048780487804879,0.7317073170731707,0.6134453781512605,8,0,0
17,0.1625,0.8375,0.0,0.07317073170731707,0.04201680672268908,0.8048780487804879,0.8048780487804879,0.6554621848739496,8,0,0
18,0.175,0.825,0.04878048780487805,0.024390243902439025,0.04201680672268908,0.8536585365853658,0.8292682926829268,0.6974789915966386,8,0,0
19,0.2,0.8,0.04878048780487805,0.0,0.05042016806722689,0.9024390243902439,0.8292682926829268,0.7478991596638656,8,0,0
20,0.2,0.8,0.04878048780487805,0.0,0.05042016806722689,0.9024390243902439,0.8292682926829268,0.7478991596638656,8,0,0
