round,share_conform_topK,share_diff_topK,payoff_conform_mean,payoff_diff_mean,payoff_mid_mean,payoff_conform_cum_mean,payoff_diff_cum_mean,payoff_mid_cum_mean,n_selected,n_selected_norm,n_selected_comp
0,0.2625,0.7375,0.14634146341463414,0.1951219512195122,0.016666666666666666,0.14634146341463414,0.1951219512195122,0.016666666666666666,16,8,8
1,0.3,0.7,0.12195121951219512,0.1951219512195122,0.025,0.2682926829268293,0.3902439024390244,0.041666666666666664,16,8,8
2,0.3125,0.6875,0.17073170731707318,0.1951219512195122,0.008333333333333333,0.43902439024390244,0.5853658536585366,0.05,16,8,8
3,0.325,0.675,0.17073170731707318,0.1951219512195122,0.008333333333333333,0.6097560975609756,0.7804878048780488,0.058333333333333334,16,8,8
4,0.325,0.675,0.17073170731707318,0.1951219512195122,0.008333333333333333,0.6097560975609756,0.7804878048780488,0.058333333333333334,16,8,8
4,0.2875,0.7125,0.12195121951219512,0.17073170731707318,0.03278688524590164,0.6829268292682927,0.926829268292683,0.11475409836065574,15,8,8
5,0.3,0.7,0.12195121951219512,0.14634146341463414,0.040983606557377046,0.8048780487804879,1.0731707317073171,0.1557377049180328,14,8,8
6,0.275,0.725,0.14634146341463414,0.17073170731707318,0.02459016393442623,0.9512195121951219,1.2439024390243902,0.18032786885245902,15,8,8
7,0.275,0.725,0.12195121951219512,0.12195121951219512,0.04918032786885246,1.0731707317073171,1.3658536585365855,0.22950819672131148,13,8,8
8,0.275,0.725,0.12195121951219512,0.12195121951219512,0.04918032786885246,1.0731707317073171,1.3658536585365855,0.22950819672131148,13,8,8
8,0.3,0.7,0.19047619047619047,0.14285714285714285,0.01639344262295082,1.3333333333333333,1.4761904761904763,0.21311475409836064,14,8,8
9,0.3,0.7,0.09523809523809523,0.14285714285714285,0.04918032786885246,1.4285714285714286,1.619047619047619,0.26229508196721313,14,8,8
10,0.3,0.7,0.11904761904761904,0.14285714285714285,0.040983606557377046,1.5476190476190477,1.7619047619047619,0.30327868852459017,14,8,8
11,0.3,0.7,0.16666666666666666,0.11904761904761904,0.03278688524590164,1.7142857142857142,1.880952380952381,0.3360655737704918,14,8,8
12,0.3,0.7,0.16666666666666666,0.11904761904761904,0.03278688524590164,1.7142857142857142,1.880952380952381,0.3360655737704918,14,8,8
12,0.2625,0.7375,0.14285714285714285,0.16666666666666666,0.024193548387096774,1.8571428571428572,2.0476190476190474,0.3548387096774194,15,8,8
13,0.2625,0.7375,0.11904761904761904,0.09523809523809523,0.056451612903225805,1.9761904761904763,2.142857142857143,0.4112903225806452,12,8,8
14,0.2875,0.7125,0.16666666666666666,0.07142857142857142,0.04838709677419355,2.142857142857143,2.2142857142857144,0.4596774193548387,13,8,8
15,0.2875,0.7125,0.11904761904761904,0.11904761904761904,0.04838709677419355,2.261904761904762,2.3333333333333335,0.5080645161290323,13,8,8
16,0.2875,0.7125,0.11904761904761904,0.11904761904761904,0.04838709677419355,2.261904761904762,2.3333333333333335,0.5080645161290323,13,8,8
16,0.2875,0.7125,0.16666666666666666,0.11904761904761904,0.031746031746031744,2.4285714285714284,2.4523809523809526,0.5317460317460317,13,8,8
17,0.2875,0.7125,0.14285714285714285,0.09523809523809523,0.047619047619047616,2.5714285714285716,2.5476190476190474,0.5793650793650794,12,8,8
18,0.2875,0.7125,0.09523809523809523,0.11904761904761904,0.05555555555555555,2.6666666666666665,2.6666666666666665,0.6349206349206349,13,8,8
19,0.2875,0.7125,0.14285714285714285,0.09523809523809523,0.047619047619047616,2.8095238095238093,2.761904761904762,0.6825396825396826,12,8,8
20,0.2875,0.7125,0.14285714285714285,0.09523809523809523,0.047619047619047616,2.8095238095238093,2.761904761904762,0.6825396825396826,12,8,8
