round,share_conform_topK,share_diff_topK,payoff_conform_mean,payoff_diff_mean,payoff_mid_mean,payoff_conform_cum_mean,payoff_diff_cum_mean,payoff_mid_cum_mean,n_selected,n_selected_norm,n_selected_comp
0,0.25,0.75,0.14634146341463414,0.0,0.016666666666666666,0.14634146341463414,0.0,0.016666666666666666,8,8,0
1,0.3125,0.6875,0.1951219512195122,0.0,0.0,0.34146341463414637,0.0,0.016666666666666666,8,8,0
2,0.35,0.65,0.1951219512195122,0.0,0.0,0.5365853658536586,0.0,0.016666666666666666,8,8,0
3,0.35,0.65,0.1951219512195122,0.0,0.0,0.7317073170731707,0.0,0.016666666666666666,8,8,0
4,0.35,0.65,0.1951219512195122,0.0,0.0,0.7317073170731707,0.0,0.016666666666666666,8,8,0
4,0.375,0.625,0.17073170731707318,0.0,0.00819672131147541,0.8536585365853658,0.0,0.040983606557377046,8,8,0
5,0.3875,0.6125,0.1951219512195122,0.0,0.0,1.048780487804878,0.0,0.040983606557377046,8,8,0
6,0.375,0.625,0.17073170731707318,0.0,0.00819672131147541,1.2195121951219512,0.0,0.04918032786885246,8,8,0
7,0.3875,0.6125,0.14634146341463414,0.0,0.01639344262295082,1.3658536585365855,0.0,0.06557377049180328,8,8,0
8,0.3875,0.6125,0.14634146341463414,0.0,0.01639344262295082,1.3658536585365855,0.0,0.06557377049180328,8,8,0
8,0.4,0.6,0.16666666666666666,0.0,0.00819672131147541,1.5952380952380953,0.0,0.040983606557377046,8,8,0
9,0.4,0.6,0.16666666666666666,0.0,0.00819672131147541,1.7619047619047619,0.0,0.04918032786885246,8,8,0
10,0.4,0.6,0.19047619047619047,0.0,0.0,1.9523809523809523,0.0,0.04918032786885246,8,8,0
11,0.4,0.6,0.16666666666666666,0.0,0.00819672131147541,2.119047619047619,0.0,0.05737704918032787,8,8,0
12,0.4,0.6,0.16666666666666666,0.0,0.00819672131147541,2.119047619047619,0.0,0.05737704918032787,8,8,0
12,0.3875,0.6125,0.16666666666666666,0.0,0.008064516129032258,2.2857142857142856,0.0,0.06451612903225806,8,8,0
13,0.3875,0.6125,0.16666666666666666,0.0,0.008064516129032258,2.4523809523809526,0.0,0.07258064516129033,8,8,0
14,0.3875,0.6125,0.16666666666666666,0.0,0.008064516129032258,2.619047619047619,0.0,0.08064516129032258,8,8,0
15,0.3875,0.6125,0.19047619047619047,0.0,0.0,2.8095238095238093,0.0,0.08064516129032258,8,8,0
16,0.3875,0.6125,0.19047619047619047,0.0,0.0,2.8095238095238093,0.0,0.08064516129032258,8,8,0
16,0.375,0.625,0.14285714285714285,0.0,0.015873015873015872,2.857142857142857,0.0,0.12698412698412698,8,8,0
17,0.375,0.625,0.14285714285714285,0.0,0.015873015873015872,3.0,0.0,0.14285714285714285,8,8,0
18,0.375,0.625,0.14285714285714285,0.0,0.015873015873015872,3.142857142857143,0.0,0.15873015873015872,8,8,0
19,0.375,0.625,0.19047619047619047,0.0,0.0,3.3333333333333335,0.0,0.15873015873015872,8,8,0
20,0.375,0.625,0.19047619047619047,0.0,0.0,3.3333333333333335,0.0,0.15873015873015872,8,8,0
