run_id,status,round_final,modularity,in_degree_top10_share,gini_in_degree,cross_cluster_citation_rate,separation_ratio,share_conform_topK,share_diff_topK,payoff_conform_cum_mean,payoff_diff_cum_mean,topk_turnover_rate,generated_count,mode,strategy_policy,rebel_ratio,master_visibility_boost
C1_lowRebel_equalExposure,ok,40,0.5582979246155625,0.2182741116751269,0.9081111031672268,0.3557692307692308,1.589894877455252,0.2125,0.7875,3.7857142857142856,3.125,0.0374999999999999,4.0,dual_patronage,mixed,0.05,1.0
C2_lowRebel_highMonopoly,ok,40,0.5450694822783742,0.2225130890052356,0.9095752525624954,0.3684210526315789,1.9321991602599864,0.1625,0.8375,3.0535714285714284,2.6785714285714284,0.0625,4.0,dual_patronage,mixed,0.05,18.0
C3_highRebel_equalExposure,ok,40,0.4943183252948158,0.2666666666666666,0.9009054325955734,0.2795698924731182,1.5912964331298658,0.2375,0.7625,3.803571428571429,3.2142857142857144,0.0124999999999999,4.0,dual_patronage,mixed,0.55,1.0
C4_highRebel_highMonopoly,ok,40,0.5111488543502644,0.2595238095238095,0.8997484909456739,0.5157894736842106,1.7184403214239672,0.275,0.725,4.035714285714286,2.1607142857142856,0.0999999999999999,4.0,dual_patronage,mixed,0.55,18.0
A1_imitationOnly,ok,40,0.5327173675653377,0.2339449541284403,0.8896175216436231,0.297029702970297,1.5471827672616385,0.325,0.675,5.035714285714286,2.125,0.0,4.0,dual_patronage,imitation_only,0.0,3.0
A2_differentiationOnly,ok,40,0.5226077675968347,0.25,0.8932489165763813,0.2921348314606741,1.6848050190343178,0.275,0.725,2.5714285714285716,3.7142857142857144,0.0749999999999999,4.0,dual_patronage,differentiation_only,1.0,3.0
A3_selfConsistencyOnly,ok,40,0.5148294023962305,0.234866828087167,0.8873836237765576,0.4175824175824176,1.565918676244947,0.2625,0.7375,4.178571428571429,1.6428571428571428,0.025,4.0,dual_patronage,self_consistency_only,0.0,3.0
