round,share_conform_topK,share_diff_topK,payoff_conform_mean,payoff_diff_mean,payoff_mid_mean,payoff_conform_cum_mean,payoff_diff_cum_mean,payoff_mid_cum_mean,n_selected,n_selected_norm,n_selected_comp
0,0.2125,0.7875,0.024390243902439025,0.024390243902439025,0.05,0.024390243902439025,0.024390243902439025,0.05,8,0,0
1,0.2125,0.7875,0.07317073170731707,0.024390243902439025,0.03333333333333333,0.0975609756097561,0.04878048780487805,0.08333333333333333,8,0,0
2,0.2125,0.7875,0.07317073170731707,0.024390243902439025,0.03333333333333333,0.0975609756097561,0.04878048780487805,0.08333333333333333,8,0,0
2,0.25,0.75,0.04878048780487805,0.04878048780487805,0.03278688524590164,0.14634146341463414,0.0975609756097561,0.11475409836065574,8,0,0
3,0.225,0.775,0.024390243902439025,0.024390243902439025,0.04918032786885246,0.17073170731707318,0.12195121951219512,0.16393442622950818,8,0,0
4,0.225,0.775,0.024390243902439025,0.024390243902439025,0.04918032786885246,0.17073170731707318,0.12195121951219512,0.16393442622950818,8,0,0
4,0.2125,0.7875,0.047619047619047616,0.047619047619047616,0.03278688524590164,0.21428571428571427,0.16666666666666666,0.19672131147540983,8,0,0
5,0.2,0.8,0.0,0.023809523809523808,0.05737704918032787,0.21428571428571427,0.19047619047619047,0.2540983606557377,8,0,0
6,0.2,0.8,0.0,0.023809523809523808,0.05737704918032787,0.21428571428571427,0.19047619047619047,0.2540983606557377,8,0,0
6,0.175,0.825,0.047619047619047616,0.023809523809523808,0.04032258064516129,0.2619047619047619,0.21428571428571427,0.2903225806451613,8,0,0
7,0.2125,0.7875,0.023809523809523808,0.0,0.056451612903225805,0.2857142857142857,0.21428571428571427,0.3467741935483871,8,0,0
8,0.2125,0.7875,0.023809523809523808,0.0,0.056451612903225805,0.2857142857142857,0.21428571428571427,0.3467741935483871,8,0,0
8,0.175,0.825,0.0,0.07142857142857142,0.03968253968253968,0.2857142857142857,0.2857142857142857,0.38095238095238093,8,0,0
9,0.175,0.825,0.0,0.0,0.06349206349206349,0.2857142857142857,0.2857142857142857,0.4444444444444444,8,0,0
10,0.175,0.825,0.0,0.0,0.06349206349206349,0.2857142857142857,0.2857142857142857,0.4444444444444444,8,0,0
10,0.175,0.825,0.046511627906976744,0.046511627906976744,0.031746031746031744,0.32558139534883723,0.32558139534883723,0.47619047619047616,8,0,0
11,0.2,0.8,0.046511627906976744,0.023255813953488372,0.03968253968253968,0.37209302325581395,0.3488372093023256,0.5158730158730159,8,0,0
12,0.2,0.8,0.046511627906976744,0.023255813953488372,0.03968253968253968,0.37209302325581395,0.3488372093023256,0.5158730158730159,8,0,0
12,0.1875,0.8125,0.023255813953488372,0.06976744186046512,0.03125,0.3953488372093023,0.4186046511627907,0.5390625,8,0,0
13,0.2125,0.7875,0.023255813953488372,0.023255813953488372,0.046875,0.4186046511627907,0.4418604651162791,0.5859375,8,0,0
14,0.2125,0.7875,0.023255813953488372,0.023255813953488372,0.046875,0.4186046511627907,0.4418604651162791,0.5859375,8,0,0
14,0.15,0.85,0.0,0.06818181818181818,0.0390625,0.4090909090909091,0.5,0.625,8,0,0
15,0.175,0.825,0.0,0.0,0.0625,0.4090909090909091,0.5,0.6875,8,0,0
16,0.175,0.825,0.0,0.0,0.0625,0.4090909090909091,0.5,0.6875,8,0,0
16,0.175,0.825,0.022727272727272728,0.045454545454545456,0.038461538461538464,0.4318181818181818,0.5454545454545454,0.7153846153846154,8,0,0
17,0.1875,0.8125,0.06818181818181818,0.045454545454545456,0.023076923076923078,0.5,0.5909090909090909,0.7384615384615385,8,0,0
18,0.1875,0.8125,0.06818181818181818,0.045454545454545456,0.023076923076923078,0.5,0.5909090909090909,0.7384615384615385,8,0,0
18,0.1875,0.8125,0.022727272727272728,0.0,0.05303030303030303,0.5227272727272727,0.5681818181818182,0.7878787878787878,8,0,0
19,0.1875,0.8125,0.06818181818181818,0.045454545454545456,0.022727272727272728,0.5909090909090909,0.6136363636363636,0.8106060606060606,8,0,0
20,0.1875,0.8125,0.06818181818181818,0.045454545454545456,0.022727272727272728,0.5909090909090909,0.6136363636363636,0.8106060606060606,8,0,0
