round,share_conform_topK,share_diff_topK,payoff_conform_mean,payoff_diff_mean,payoff_mid_mean,payoff_conform_cum_mean,payoff_diff_cum_mean,payoff_mid_cum_mean,n_selected,n_selected_norm,n_selected_comp
0,0.25,0.75,0.12195121951219512,0.0,0.025,0.12195121951219512,0.0,0.025,8,8,0
1,0.2875,0.7125,0.1951219512195122,0.0,0.0,0.3170731707317073,0.0,0.025,8,8,0
2,0.325,0.675,0.17073170731707318,0.0,0.008333333333333333,0.4878048780487805,0.0,0.03333333333333333,8,8,0
3,0.325,0.675,0.17073170731707318,0.0,0.008333333333333333,0.6585365853658537,0.0,0.041666666666666664,8,8,0
4,0.325,0.675,0.17073170731707318,0.0,0.008333333333333333,0.6585365853658537,0.0,0.041666666666666664,8,8,0
4,0.35,0.65,0.1951219512195122,0.0,0.0,0.926829268292683,0.0,0.01639344262295082,8,8,0
5,0.35,0.65,0.1951219512195122,0.0,0.0,1.1219512195121952,0.0,0.01639344262295082,8,8,0
6,0.35,0.65,0.17073170731707318,0.0,0.00819672131147541,1.2926829268292683,0.0,0.02459016393442623,8,8,0
7,0.35,0.65,0.17073170731707318,0.0,0.00819672131147541,1.4634146341463414,0.0,0.03278688524590164,8,8,0
8,0.35,0.65,0.17073170731707318,0.0,0.00819672131147541,1.4634146341463414,0.0,0.03278688524590164,8,8,0
8,0.3625,0.6375,0.16666666666666666,0.0,0.00819672131147541,1.619047619047619,0.0,0.03278688524590164,8,8,0
9,0.3625,0.6375,0.14285714285714285,0.0,0.01639344262295082,1.7619047619047619,0.0,0.04918032786885246,8,8,0
10,0.3625,0.6375,0.19047619047619047,0.0,0.0,1.9523809523809523,0.0,0.04918032786885246,8,8,0
11,0.3625,0.6375,0.14285714285714285,0.0,0.01639344262295082,2.0952380952380953,0.0,0.06557377049180328,8,8,0
12,0.3625,0.6375,0.14285714285714285,0.0,0.01639344262295082,2.0952380952380953,0.0,0.06557377049180328,8,8,0
12,0.3375,0.6625,0.16666666666666666,0.0,0.008064516129032258,2.261904761904762,0.0,0.07258064516129033,8,8,0
13,0.3375,0.6625,0.19047619047619047,0.0,0.0,2.4523809523809526,0.0,0.07258064516129033,8,8,0
14,0.3375,0.6625,0.16666666666666666,0.0,0.008064516129032258,2.619047619047619,0.0,0.08064516129032258,8,8,0
15,0.3375,0.6625,0.16666666666666666,0.0,0.008064516129032258,2.7857142857142856,0.0,0.08870967741935484,8,8,0
16,0.3375,0.6625,0.16666666666666666,0.0,0.008064516129032258,2.7857142857142856,0.0,0.08870967741935484,8,8,0
16,0.325,0.675,0.16666666666666666,0.0,0.007936507936507936,2.9523809523809526,0.0,0.09523809523809523,8,8,0
17,0.325,0.675,0.14285714285714285,0.0,0.015873015873015872,3.0952380952380953,0.0,0.1111111111111111,8,8,0
18,0.325,0.675,0.14285714285714285,0.0,0.015873015873015872,3.238095238095238,0.0,0.12698412698412698,8,8,0
19,0.325,0.675,0.19047619047619047,0.0,0.0,3.4285714285714284,0.0,0.12698412698412698,8,8,0
20,0.325,0.675,0.19047619047619047,0.0,0.0,3.4285714285714284,0.0,0.12698412698412698,8,8,0
