round,share_conform_topK,share_diff_topK,payoff_conform_mean,payoff_diff_mean,payoff_mid_mean,payoff_conform_cum_mean,payoff_diff_cum_mean,payoff_mid_cum_mean,n_selected,n_selected_norm,n_selected_comp
0,0.2125,0.7875,0.024390243902439025,0.07317073170731707,0.03361344537815126,0.024390243902439025,0.07317073170731707,0.03361344537815126,8,0,0
1,0.2375,0.7625,0.04878048780487805,0.04878048780487805,0.03361344537815126,0.07317073170731707,0.12195121951219512,0.06722689075630252,8,0,0
2,0.2375,0.7625,0.024390243902439025,0.024390243902439025,0.05042016806722689,0.0975609756097561,0.14634146341463414,0.11764705882352941,8,0,0
3,0.2375,0.7625,0.024390243902439025,0.0975609756097561,0.025210084033613446,0.12195121951219512,0.24390243902439024,0.14285714285714285,8,0,0
4,0.25,0.75,0.04878048780487805,0.07317073170731707,0.025210084033613446,0.17073170731707318,0.3170731707317073,0.16806722689075632,8,0,0
5,0.225,0.775,0.024390243902439025,0.04878048780487805,0.04201680672268908,0.1951219512195122,0.36585365853658536,0.21008403361344538,8,0,0
6,0.2375,0.7625,0.04878048780487805,0.024390243902439025,0.04201680672268908,0.24390243902439024,0.3902439024390244,0.25210084033613445,8,0,0
7,0.2125,0.7875,0.0975609756097561,0.07317073170731707,0.008403361344537815,0.34146341463414637,0.4634146341463415,0.2605042016806723,8,0,0
8,0.2,0.8,0.0,0.07317073170731707,0.04201680672268908,0.34146341463414637,0.5365853658536586,0.3025210084033613,8,0,0
9,0.225,0.775,0.07317073170731707,0.07317073170731707,0.01680672268907563,0.4146341463414634,0.6097560975609756,0.31932773109243695,8,0,0
10,0.2375,0.7625,0.04878048780487805,0.024390243902439025,0.04201680672268908,0.4634146341463415,0.6341463414634146,0.36134453781512604,8,0,0
11,0.2125,0.7875,0.024390243902439025,0.07317073170731707,0.03361344537815126,0.4878048780487805,0.7073170731707317,0.3949579831932773,8,0,0
12,0.2375,0.7625,0.024390243902439025,0.0975609756097561,0.025210084033613446,0.5121951219512195,0.8048780487804879,0.42016806722689076,8,0,0
13,0.2625,0.7375,0.0975609756097561,0.024390243902439025,0.025210084033613446,0.6097560975609756,0.8292682926829268,0.44537815126050423,8,0,0
14,0.25,0.75,0.04878048780487805,0.07317073170731707,0.025210084033613446,0.6585365853658537,0.9024390243902439,0.47058823529411764,8,0,0
15,0.25,0.75,0.04878048780487805,0.0,0.05042016806722689,0.7073170731707317,0.9024390243902439,0.5210084033613446,8,0,0
16,0.275,0.725,0.04878048780487805,0.024390243902439025,0.04201680672268908,0.7560975609756098,0.926829268292683,0.5630252100840336,8,0,0
17,0.275,0.725,0.0,0.12195121951219512,0.025210084033613446,0.7560975609756098,1.048780487804878,0.5882352941176471,8,0,0
18,0.2625,0.7375,0.04878048780487805,0.024390243902439025,0.04201680672268908,0.8048780487804879,1.0731707317073171,0.6302521008403361,8,0,0
19,0.2625,0.7375,0.024390243902439025,0.04878048780487805,0.04201680672268908,0.8292682926829268,1.1219512195121952,0.6722689075630253,8,0,0
20,0.2625,0.7375,0.024390243902439025,0.04878048780487805,0.04201680672268908,0.8292682926829268,1.1219512195121952,0.6722689075630253,8,0,0
