round,node_id,strategy,prompt,image_path,artist_type,learning_mode,gallery_ids,decoded_caption,decoded_tags,base_prompt,create_provider,create_model,decode_provider,decode_model,feedback_I,feedback_S,feedback_M
16,16,diff,"Renaissance painting, oil on panel aesthetic, round 16, node 16, mythological allegory with architecture, random patronage baseline, heterogeneous workshops, uneven style pressure, differentiated style, bolder contrast, uncommon motif variation, moderate symbolic capital, moderate market visibility, high influence, museum quality, high detail. inspired by visible gallery: low-key lighting, dramatic contrast, warm palette. reference note: gallery summary: low-key lighting, dramatic contrast, warm palette; brightness=116.3, contrast=63.6",/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195801-config_env_plus_artist_batch_fast-t20-sp4x2-gk120/e1-s1-r1-baseline_random-imitation_only-rr0p00/generated/round_0016/node_0016.png,follower,imitation,67|33|27|168,"gallery summary: low-key lighting, dramatic contrast, warm palette; brightness=116.3, contrast=63.6",low-key lighting|dramatic contrast|warm palette|figurative composition|renaissance-inspired texture,"Renaissance painting, oil on panel aesthetic, round 16, node 16, mythological allegory with architecture, random patronage baseline, heterogeneous workshops, uneven style pressure, differentiated style, bolder contrast, uncommon motif variation, moderate symbolic capital, moderate market visibility, high influence, museum quality, high detail.",openai,openai/gpt-5-image-mini,mock,,2.0,0.6,1.6
16,93,diff,"Renaissance painting, oil on panel aesthetic, round 16, node 93, portrait in workshop interior, random patronage baseline, heterogeneous workshops, uneven style pressure, differentiated style, bolder contrast, uncommon motif variation, moderate symbolic capital, moderate market visibility, high influence, museum quality, high detail. inspired by visible gallery: low-key lighting, dramatic contrast, warm palette. reference note: gallery summary: low-key lighting, dramatic contrast, warm palette; brightness=109.3, contrast=56.2",/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195801-config_env_plus_artist_batch_fast-t20-sp4x2-gk120/e1-s1-r1-baseline_random-imitation_only-rr0p00/generated/round_0016/node_0093.png,follower,imitation,199|168|159|180,"gallery summary: low-key lighting, dramatic contrast, warm palette; brightness=109.3, contrast=56.2",low-key lighting|dramatic contrast|warm palette|figurative composition|renaissance-inspired texture,"Renaissance painting, oil on panel aesthetic, round 16, node 93, portrait in workshop interior, random patronage baseline, heterogeneous workshops, uneven style pressure, differentiated style, bolder contrast, uncommon motif variation, moderate symbolic capital, moderate market visibility, high influence, museum quality, high detail.",openai,openai/gpt-5-image-mini,mock,,2.0,0.6,1.6
