round,node_id,strategy,prompt,image_path,artist_type,learning_mode,gallery_ids,decoded_caption,decoded_tags,base_prompt,create_provider,create_model,decode_provider,decode_model,feedback_I,feedback_S,feedback_M
0,156,conform,"Renaissance painting, oil on panel aesthetic, round 0, node 156, religious narrative scene, random patronage baseline, heterogeneous workshops, uneven style pressure, mainstream renaissance style, geometric balance, stable lighting, moderate symbolic capital, moderate market visibility, limited influence, museum quality, high detail. subtle influence from low-key lighting, soft contrast.",/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_200054-config_env_plus_artist_batch_fast-t20-sp50x1-gk120/e1-s3-r1-baseline_random-self_consistency_only-rr0p00/generated/round_0000/node_0156.png,master,self_consistency,58|12|120|108,"gallery summary: low-key lighting, soft contrast, warm palette; brightness=86.1, contrast=50.2",low-key lighting|soft contrast|warm palette|figurative composition|renaissance-inspired texture,"Renaissance painting, oil on panel aesthetic, round 0, node 156, religious narrative scene, random patronage baseline, heterogeneous workshops, uneven style pressure, mainstream renaissance style, geometric balance, stable lighting, moderate symbolic capital, moderate market visibility, limited influence, museum quality, high detail.",openai,openai/gpt-5-image-mini,mock,,1.0,1.2,0.8
