id,path,S,M,I
197,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/images/191901.jpg,1.0,1.0,1.0
198,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/images/192172.jpg,1.0,1.0,1.0
199,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/images/7953.jpg,1.0,1.0,1.0
200,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0000/node_0156.png,1.0,1.0,1.0
201,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0000/node_0139.png,1.0,1.0,1.0
202,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0000/node_0128.png,1.0,1.0,1.0
203,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0000/node_0169.png,1.0,1.0,1.0
204,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0002/node_0151.png,0.9,0.9,0.8
205,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0002/node_0184.png,0.9,0.9,0.8
206,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0002/node_0188.png,0.9,0.9,0.8
207,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0002/node_0155.png,0.9,0.9,0.8
208,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0004/node_0033.png,0.9,0.9,0.8
209,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0004/node_0124.png,1.5,3.04,5.2
210,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0004/node_0116.png,0.9,0.9,0.8
211,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0004/node_0181.png,1.44,1.1,4.2
212,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0006/node_0182.png,0.9,0.9,0.8
213,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0006/node_0013.png,0.9,1.08,1.6
214,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0006/node_0076.png,3.24,3.5,7.2
215,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0006/node_0186.png,0.9,0.9,0.8
216,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0008/node_0127.png,0.9,0.9,0.8
217,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0008/node_0175.png,0.9,0.9,0.8
218,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0008/node_0179.png,0.9,1.08,1.6
219,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0008/node_0142.png,0.9,0.9,0.8
220,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0010/node_0170.png,0.9,1.08,1.6
221,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0010/node_0155.png,2.3400000000000007,4.260000000000002,12.4
222,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0010/node_0000.png,0.9,0.9,0.8
223,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0010/node_0183.png,0.9,0.9,0.8
224,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0012/node_0014.png,0.9,0.9,0.8
225,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0012/node_0182.png,1.4400000000000002,3.100000000000001,6.0
226,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0012/node_0152.png,0.9,0.9,0.8
227,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0012/node_0131.png,0.9,0.9,0.8
228,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0014/node_0005.png,0.9,0.9,0.8
229,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0014/node_0020.png,0.9,0.9,0.8
230,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0014/node_0155.png,8.540000000000003,8.900000000000002,32.4
231,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0014/node_0154.png,0.9,0.9,0.8
232,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0016/node_0132.png,0.9,0.9,0.8
233,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0016/node_0209.png,0.81,1.296,2.5600000000000005
234,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0016/node_0214.png,1.296,0.81,2.5600000000000005
235,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0016/node_0193.png,0.9,0.9,0.8
236,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0018/node_0136.png,0.9,1.26,2.4000000000000004
237,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0018/node_0020.png,1.4400000000000002,2.3400000000000003,2.4000000000000004
238,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0018/node_0194.png,0.9,0.9,0.8
239,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0018/node_0214.png,1.836,2.25,4.16
240,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0020/node_0189.png,0.9,0.9,0.8
241,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0020/node_0159.png,0.9,0.9,0.8
242,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0020/node_0020.png,1.9800000000000002,3.7800000000000002,4.0
243,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0020/node_0033.png,4.820000000000002,5.340000000000002,14.200000000000001
244,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0022/node_0114.png,1.08,0.9,1.6
245,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0022/node_0182.png,3.0600000000000005,4.320000000000001,8.8
246,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0022/node_0164.png,0.9,0.9,0.8
247,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0022/node_0163.png,0.9,0.9,0.8
248,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0024/node_0156.png,4.160000000000002,4.860000000000002,14.600000000000001
249,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0024/node_0131.png,2.64,5.540000000000001,6.4
250,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0024/node_0043.png,1.26,0.9,2.4000000000000004
251,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0024/node_0007.png,0.9,0.9,0.8
252,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0026/node_0001.png,0.9,0.9,0.8
253,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0026/node_0249.png,1.2960000000000003,2.1060000000000003,1.9200000000000004
254,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0026/node_0134.png,0.9,0.9,0.8
255,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0026/node_0196.png,0.9,0.9,0.8
256,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0028/node_0012.png,0.9,0.9,0.8
257,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0028/node_0243.png,3.258000000000002,4.086000000000002,10.560000000000002
258,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0028/node_0093.png,1.5,3.04,5.2
259,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0028/node_0168.png,0.9,0.9,0.8
260,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0030/node_0181.png,5.420000000000003,1.62,17.0
261,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0030/node_0173.png,0.9,0.9,0.8
262,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0030/node_0160.png,0.9,1.08,1.6
263,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0030/node_0039.png,0.9,0.9,0.8
264,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0032/node_0165.png,0.9,0.9,0.8
265,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0032/node_0015.png,1.08,0.9,1.6
266,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0032/node_0012.png,1.4400000000000002,2.3400000000000003,2.4000000000000004
267,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0032/node_0065.png,0.9,0.9,0.8
268,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0034/node_0122.png,0.9,1.26,2.4000000000000004
269,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0034/node_0175.png,1.4400000000000002,2.3400000000000003,2.4000000000000004
270,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0034/node_0186.png,1.4400000000000002,2.3400000000000003,2.4000000000000004
271,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0034/node_0054.png,1.7999999999999998,0.9,4.800000000000001
272,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0036/node_0018.png,0.9,0.9,0.8
273,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0036/node_0179.png,1.4400000000000002,3.0600000000000005,5.6000000000000005
274,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0036/node_0076.png,5.400000000000002,1.62,16.8
275,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0036/node_0249.png,1.836,3.5460000000000003,3.5200000000000005
276,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0038/node_0131.png,1.9800000000000002,3.7800000000000002,4.0
277,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0038/node_0258.png,0.81,1.296,2.5600000000000005
278,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0038/node_0173.png,1.4400000000000002,2.3400000000000003,2.4000000000000004
279,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0038/node_0177.png,0.9,0.9,0.8
280,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0040/node_0020.png,3.0600000000000005,5.760000000000002,10.4
281,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0040/node_0040.png,1.08,0.9,1.6
282,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0040/node_0164.png,1.4400000000000002,2.3400000000000003,2.4000000000000004
283,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0040/node_0159.png,1.4400000000000002,2.3400000000000003,2.4000000000000004
