round,share_conform_topK,share_diff_topK,payoff_conform_mean,payoff_diff_mean,payoff_mid_mean,payoff_conform_cum_mean,payoff_diff_cum_mean,payoff_mid_cum_mean,n_selected,n_selected_norm,n_selected_comp
0,0.2625,0.7375,0.12195121951219512,0.1951219512195122,0.02459016393442623,0.12195121951219512,0.1951219512195122,0.02459016393442623,16,8,8
1,0.275,0.725,0.1951219512195122,0.17073170731707318,0.00819672131147541,0.3170731707317073,0.36585365853658536,0.03278688524590164,14,8,8
2,0.275,0.725,0.1951219512195122,0.17073170731707318,0.00819672131147541,0.3170731707317073,0.36585365853658536,0.03278688524590164,14,8,8
2,0.275,0.725,0.19047619047619047,0.11904761904761904,0.024193548387096774,0.5,0.47619047619047616,0.056451612903225805,13,8,8
3,0.275,0.725,0.09523809523809523,0.09523809523809523,0.06451612903225806,0.5952380952380952,0.5714285714285714,0.12096774193548387,10,8,8
4,0.275,0.725,0.09523809523809523,0.09523809523809523,0.06451612903225806,0.5952380952380952,0.5714285714285714,0.12096774193548387,10,8,8
4,0.3,0.7,0.11627906976744186,0.13953488372093023,0.03968253968253968,0.6976744186046512,0.627906976744186,0.18253968253968253,12,8,8
5,0.3,0.7,0.046511627906976744,0.09302325581395349,0.07936507936507936,0.7441860465116279,0.7209302325581395,0.2619047619047619,10,8,8
6,0.3,0.7,0.046511627906976744,0.09302325581395349,0.07936507936507936,0.7441860465116279,0.7209302325581395,0.2619047619047619,10,8,8
6,0.3125,0.6875,0.11363636363636363,0.06818181818181818,0.0625,0.8409090909090909,0.7727272727272727,0.3203125,9,8,8
7,0.3125,0.6875,0.09090909090909091,0.045454545454545456,0.078125,0.9318181818181818,0.8181818181818182,0.3984375,9,8,8
8,0.3125,0.6875,0.09090909090909091,0.045454545454545456,0.078125,0.9318181818181818,0.8181818181818182,0.3984375,9,8,8
8,0.2875,0.7125,0.09090909090909091,0.09090909090909091,0.05303030303030303,1.0,0.8409090909090909,0.4696969696969697,10,8,7
9,0.2875,0.7125,0.09090909090909091,0.09090909090909091,0.06060606060606061,1.0909090909090908,0.9318181818181818,0.5303030303030303,11,8,8
10,0.2875,0.7125,0.09090909090909091,0.09090909090909091,0.06060606060606061,1.0909090909090908,0.9318181818181818,0.5303030303030303,11,8,8
10,0.3,0.7,0.08888888888888889,0.022222222222222223,0.08208955223880597,1.1777777777777778,0.9333333333333333,0.5970149253731343,11,8,8
11,0.3,0.7,0.08888888888888889,0.1111111111111111,0.04477611940298507,1.2666666666666666,1.0444444444444445,0.6417910447761194,10,8,7
12,0.3,0.7,0.08888888888888889,0.1111111111111111,0.04477611940298507,1.2666666666666666,1.0444444444444445,0.6417910447761194,10,8,7
12,0.275,0.725,0.08695652173913043,0.10869565217391304,0.051470588235294115,1.326086956521739,1.0869565217391304,0.6985294117647058,11,8,8
13,0.275,0.725,0.08695652173913043,0.08695652173913043,0.058823529411764705,1.4130434782608696,1.173913043478261,0.7573529411764706,10,8,8
14,0.275,0.725,0.08695652173913043,0.08695652173913043,0.058823529411764705,1.4130434782608696,1.173913043478261,0.7573529411764706,10,8,8
14,0.2625,0.7375,0.06382978723404255,0.10638297872340426,0.057971014492753624,1.425531914893617,1.2553191489361701,0.8115942028985508,12,8,8
15,0.2625,0.7375,0.0851063829787234,0.1276595744680851,0.043478260869565216,1.5106382978723405,1.3829787234042554,0.855072463768116,12,8,8
16,0.2625,0.7375,0.0851063829787234,0.1276595744680851,0.043478260869565216,1.5106382978723405,1.3829787234042554,0.855072463768116,12,8,8
16,0.2625,0.7375,0.10416666666666667,0.10416666666666667,0.04285714285714286,1.7916666666666667,1.4583333333333333,0.8142857142857143,12,8,8
17,0.2625,0.7375,0.041666666666666664,0.125,0.05714285714285714,1.8333333333333333,1.5833333333333333,0.8714285714285714,8,8,8
18,0.2625,0.7375,0.041666666666666664,0.125,0.05714285714285714,1.8333333333333333,1.5833333333333333,0.8714285714285714,8,8,8
18,0.2375,0.7625,0.08333333333333333,0.10416666666666667,0.04861111111111111,1.6875,1.7291666666666667,0.9583333333333334,11,8,8
19,0.2375,0.7625,0.08333333333333333,0.125,0.041666666666666664,1.7708333333333333,1.8541666666666667,1.0,10,8,8
20,0.2375,0.7625,0.08333333333333333,0.125,0.041666666666666664,1.7708333333333333,1.8541666666666667,1.0,10,8,8
20,0.225,0.775,0.08163265306122448,0.08163265306122448,0.0547945205479452,1.816326530612245,1.8571428571428572,1.0547945205479452,11,8,8
21,0.225,0.775,0.061224489795918366,0.12244897959183673,0.04794520547945205,1.8775510204081634,1.9795918367346939,1.1027397260273972,9,8,8
22,0.225,0.775,0.061224489795918366,0.12244897959183673,0.04794520547945205,1.8775510204081634,1.9795918367346939,1.1027397260273972,9,8,8
22,0.2375,0.7625,0.14,0.08,0.033783783783783786,2.46,2.12,0.9256756756756757,12,8,8
23,0.2375,0.7625,0.12,0.04,0.0472972972972973,2.58,2.16,0.972972972972973,9,8,7
24,0.2375,0.7625,0.12,0.04,0.0472972972972973,2.58,2.16,0.972972972972973,9,8,7
24,0.2375,0.7625,0.1568627450980392,0.0392156862745098,0.04,3.215686274509804,2.0980392156862746,0.84,12,8,8
25,0.2375,0.7625,0.17647058823529413,0.058823529411764705,0.02666666666666667,3.392156862745098,2.156862745098039,0.8666666666666667,12,8,8
26,0.2375,0.7625,0.17647058823529413,0.058823529411764705,0.02666666666666667,3.392156862745098,2.156862745098039,0.8666666666666667,12,8,8
26,0.25,0.75,0.1346153846153846,0.057692307692307696,0.039473684210526314,3.769230769230769,2.5961538461538463,0.6447368421052632,10,8,8
27,0.25,0.75,0.17307692307692307,0.057692307692307696,0.02631578947368421,3.9423076923076925,2.6538461538461537,0.6710526315789473,11,8,8
28,0.25,0.75,0.17307692307692307,0.057692307692307696,0.02631578947368421,3.9423076923076925,2.6538461538461537,0.6710526315789473,11,8,8
28,0.2125,0.7875,0.09615384615384616,0.09615384615384616,0.038461538461538464,3.730769230769231,2.923076923076923,0.7371794871794872,10,8,8
29,0.2125,0.7875,0.17307692307692307,0.07692307692307693,0.019230769230769232,3.9038461538461537,3.0,0.7564102564102564,11,8,8
30,0.2125,0.7875,0.17307692307692307,0.07692307692307693,0.019230769230769232,3.9038461538461537,3.0,0.7564102564102564,11,8,8
30,0.2125,0.7875,0.1320754716981132,0.05660377358490566,0.0379746835443038,3.9622641509433962,2.547169811320755,0.9367088607594937,11,8,8
31,0.2125,0.7875,0.1320754716981132,0.05660377358490566,0.0379746835443038,4.09433962264151,2.6037735849056602,0.9746835443037974,11,8,8
32,0.2125,0.7875,0.1320754716981132,0.05660377358490566,0.0379746835443038,4.09433962264151,2.6037735849056602,0.9746835443037974,11,8,8
32,0.2,0.8,0.12962962962962962,0.037037037037037035,0.04375,4.148148148148148,2.5925925925925926,1.00625,12,8,8
33,0.2,0.8,0.16666666666666666,0.05555555555555555,0.025,4.314814814814815,2.6481481481481484,1.03125,11,8,8
34,0.2,0.8,0.16666666666666666,0.05555555555555555,0.025,4.314814814814815,2.6481481481481484,1.03125,11,8,8
34,0.175,0.825,0.16363636363636364,0.05454545454545454,0.024691358024691357,4.4,2.5454545454545454,1.0802469135802468,11,8,8
35,0.175,0.825,0.12727272727272726,0.01818181818181818,0.04938271604938271,4.527272727272727,2.5636363636363635,1.1296296296296295,12,8,8
36,0.175,0.825,0.12727272727272726,0.01818181818181818,0.04938271604938271,4.527272727272727,2.5636363636363635,1.1296296296296295,12,8,8
36,0.15,0.85,0.10714285714285714,0.03571428571428571,0.04878048780487805,3.7142857142857144,2.5535714285714284,1.451219512195122,11,8,8
37,0.15,0.85,0.10714285714285714,0.05357142857142857,0.042682926829268296,3.8214285714285716,2.607142857142857,1.4939024390243902,10,8,8
38,0.15,0.85,0.10714285714285714,0.05357142857142857,0.042682926829268296,3.8214285714285716,2.607142857142857,1.4939024390243902,10,8,8
38,0.1625,0.8375,0.08928571428571429,0.05357142857142857,0.047619047619047616,2.9642857142857144,2.6607142857142856,1.8214285714285714,11,8,8
