round,generated_count,prompt_unique_ratio,rgb_std_mean,center_deviation_proxy,share_imitation,share_differentiation,share_self_consistency,decoded_top_tags
0,2,1.0,44.811724785746556,0.136559775474641,0.0,0.0,1.0,dramatic contrast|warm palette|figurative composition|renaissance-inspired texture|low-key lighting
4,2,1.0,60.7197088514736,0.13769554122115168,0.0,0.0,1.0,low-key lighting|dramatic contrast|warm palette|figurative composition|renaissance-inspired texture
8,2,1.0,70.53592776615608,0.14367845212582264,0.0,0.0,1.0,low-key lighting|warm palette|figurative composition|renaissance-inspired texture|dramatic contrast
12,2,1.0,31.500498806525776,0.1392132521690264,0.0,0.0,1.0,low-key lighting|warm palette|figurative composition|renaissance-inspired texture|dramatic contrast
16,2,1.0,36.69715274670126,0.13092784406071967,0.0,0.0,1.0,low-key lighting|warm palette|figurative composition|renaissance-inspired texture|soft contrast
20,2,1.0,36.49517187111725,0.17691466692538965,0.0,0.0,1.0,low-key lighting|warm palette|figurative composition|renaissance-inspired texture|soft contrast
