round,share_conform_topK,share_diff_topK,payoff_conform_mean,payoff_diff_mean,payoff_mid_mean,payoff_conform_cum_mean,payoff_diff_cum_mean,payoff_mid_cum_mean,n_selected,n_selected_norm,n_selected_comp
0,0.2375,0.7625,0.14634146341463414,0.1951219512195122,0.01680672268907563,0.14634146341463414,0.1951219512195122,0.01680672268907563,16,8,8
1,0.3,0.7,0.1951219512195122,0.1951219512195122,0.0,0.34146341463414637,0.3902439024390244,0.01680672268907563,16,8,8
2,0.325,0.675,0.17073170731707318,0.17073170731707318,0.01680672268907563,0.5121951219512195,0.5609756097560976,0.03361344537815126,16,8,8
3,0.3375,0.6625,0.1951219512195122,0.1951219512195122,0.0,0.7073170731707317,0.7560975609756098,0.03361344537815126,16,8,8
4,0.3375,0.6625,0.17073170731707318,0.14634146341463414,0.025210084033613446,0.8780487804878049,0.9024390243902439,0.058823529411764705,15,8,8
5,0.3375,0.6625,0.17073170731707318,0.17073170731707318,0.01680672268907563,1.048780487804878,1.0731707317073171,0.07563025210084033,16,8,8
6,0.3375,0.6625,0.17073170731707318,0.1951219512195122,0.008403361344537815,1.2195121951219512,1.2682926829268293,0.08403361344537816,16,8,8
7,0.3375,0.6625,0.17073170731707318,0.1951219512195122,0.008403361344537815,1.3902439024390243,1.4634146341463414,0.09243697478991597,16,8,8
8,0.3375,0.6625,0.17073170731707318,0.1951219512195122,0.008403361344537815,1.5609756097560976,1.6585365853658536,0.10084033613445378,16,8,8
9,0.3375,0.6625,0.17073170731707318,0.17073170731707318,0.01680672268907563,1.7317073170731707,1.829268292682927,0.11764705882352941,15,8,8
10,0.3375,0.6625,0.1951219512195122,0.1951219512195122,0.0,1.9268292682926829,2.024390243902439,0.11764705882352941,16,8,8
11,0.3375,0.6625,0.17073170731707318,0.1951219512195122,0.008403361344537815,2.097560975609756,2.2195121951219514,0.12605042016806722,16,8,8
12,0.3375,0.6625,0.14634146341463414,0.1951219512195122,0.01680672268907563,2.2439024390243905,2.4146341463414633,0.14285714285714285,16,8,8
13,0.3375,0.6625,0.17073170731707318,0.1951219512195122,0.008403361344537815,2.4146341463414633,2.6097560975609757,0.15126050420168066,16,8,8
14,0.3375,0.6625,0.17073170731707318,0.17073170731707318,0.01680672268907563,2.5853658536585367,2.7804878048780486,0.16806722689075632,15,8,8
15,0.3375,0.6625,0.17073170731707318,0.1951219512195122,0.008403361344537815,2.7560975609756095,2.975609756097561,0.17647058823529413,16,8,8
16,0.3375,0.6625,0.14634146341463414,0.1951219512195122,0.01680672268907563,2.902439024390244,3.1707317073170733,0.19327731092436976,16,8,8
17,0.3375,0.6625,0.14634146341463414,0.17073170731707318,0.025210084033613446,3.048780487804878,3.341463414634146,0.2184873949579832,15,8,8
18,0.35,0.65,0.17073170731707318,0.1951219512195122,0.008403361344537815,3.2195121951219514,3.5365853658536586,0.226890756302521,16,8,8
19,0.35,0.65,0.14634146341463414,0.17073170731707318,0.025210084033613446,3.3658536585365852,3.707317073170732,0.25210084033613445,15,8,8
20,0.35,0.65,0.14634146341463414,0.17073170731707318,0.025210084033613446,3.3658536585365852,3.707317073170732,0.25210084033613445,15,8,8
